id,title,price,ownerid
9714,Headphone,600,101
9715,Headphone,400,102
9716,HP,100,105
9717,HP,500,107
9718,Bag,300,102
9719,Charger,100,105
9720,Dell,100,107
9721,Headphone,400,103
9722,Charger,200,109
9723,Bag,700,109
9724,Nokia,200,103
9725,Headphone,500,107
9726,Charger,800,101
9727,Charger,600,105
9728,Headphone,100,101
9729,Oneplus,700,106
9730,Waterbottle,500,102
9731,Headphone,200,105
9732,Dell,900,109
9733,HP,700,106
9734,Bag,600,104
9735,Headphone,100,100
9736,Dell,200,106
9737,Headphone,100,100
9738,Charger,200,102
9739,Headphone,300,100
9740,Nokia,400,107
9741,Nokia,800,106
9742,Charger,200,103
9743,Waterbottle,400,109
9744,Waterbottle,500,108
9745,Iphone,900,103
9746,Iphone,400,103
9747,HP,600,102
9748,Dell,900,101
9749,Waterbottle,600,107
9750,Headphone,600,102
9751,Nokia,200,105
9752,Waterbottle,1000,104
9753,Oneplus,800,107
9754,HP,200,106
9755,Iphone,300,103
9756,Charger,500,104
9757,Bag,100,107
9758,HP,1000,108
9759,Nokia,900,109
9760,HP,400,108
9761,HP,1000,103
9762,HP,800,108
9763,Iphone,800,107
9764,HP,500,108
9765,Iphone,600,100
9766,Bag,1000,103
9767,Charger,200,108
9768,Charger,500,101
9769,Waterbottle,300,106
9770,Iphone,900,102
9771,Charger,1000,106
9772,Dell,700,104
9773,Iphone,400,108
9774,Headphone,600,101
9775,Dell,200,102
9776,Dell,600,102
9777,Oneplus,1000,105
9778,Headphone,100,106
9779,Headphone,1000,108
9780,Headphone,200,108
9781,Waterbottle,500,101
9782,Headphone,600,106
9783,Charger,300,109
9784,Waterbottle,800,103
9785,Headphone,800,108
9786,Oneplus,200,100
9787,Nokia,700,103
9788,Oneplus,500,108
9789,HP,300,105
9790,Oneplus,100,102
9791,HP,100,102
9792,Headphone,800,107
9793,Oneplus,1000,100
9794,Oneplus,600,103
9795,Dell,500,102
9796,HP,900,100
9797,Dell,600,107
9798,Charger,200,100
9799,Iphone,800,105
9800,HP,900,105
9801,Dell,1000,105
9802,Charger,700,108
9803,Bag,1000,106
9804,Charger,800,104
9805,Headphone,700,108
9806,Headphone,200,107
9807,HP,600,108
9808,Dell,1000,103
9809,Waterbottle,700,109
9810,Bag,900,101
9811,Bag,200,102
9812,Iphone,500,102
9813,Charger,700,109
9814,Iphone,500,104
9815,Waterbottle,100,103
9816,Iphone,700,108
9817,HP,900,102
9818,Waterbottle,300,106
9819,Iphone,200,100
9820,Oneplus,600,101
9821,Bag,400,106
9822,Oneplus,400,107
9823,Oneplus,800,102
9824,HP,400,109
9825,Oneplus,700,100
9826,Headphone,300,104
9827,Bag,200,105
9828,Bag,300,103
9829,Dell,400,109
9830,Nokia,100,102
9831,HP,300,103
9832,Bag,700,104
9833,Nokia,1000,100
9834,Dell,100,101
9835,Dell,700,101
9836,Nokia,300,105
9837,HP,100,109
9838,Oneplus,500,109
9839,Headphone,200,105
9840,Oneplus,900,108
9841,Charger,700,102
9842,HP,800,109
9843,HP,1000,107
9844,HP,1000,103
9845,Dell,800,102
9846,Iphone,1000,103
9847,Charger,400,107
9848,Bag,400,108
9849,Charger,700,104
9850,HP,900,108
9851,HP,400,106
9852,Iphone,800,100
9853,Oneplus,200,103
9854,Dell,300,102
9855,Iphone,1000,107
9856,Waterbottle,300,101
9857,Nokia,300,107
9858,Dell,100,102
9859,Dell,100,102
9860,HP,300,105
9861,Charger,200,109
9862,Charger,100,104
9863,Nokia,100,104
9864,Waterbottle,600,105
9865,Bag,300,109
9866,HP,600,105
9867,Headphone,400,105
9868,HP,200,104
9869,Charger,500,106
9870,Iphone,500,106
9871,Bag,500,103
9872,Waterbottle,900,107
9873,Charger,600,106
9874,HP,600,107
9875,Bag,300,106
9876,Bag,800,108
9877,HP,500,106
9878,Headphone,500,108
9879,Oneplus,100,100
9880,Iphone,900,103
9881,HP,900,100
9882,Charger,900,103
9883,Bag,200,106
9884,Bag,700,108
9885,Dell,600,107
9886,Iphone,900,104
9887,Waterbottle,500,101
9888,Headphone,900,107
9889,Charger,1000,102
9890,Iphone,200,103
9891,Bag,600,101
9892,HP,700,100
9893,Waterbottle,200,104
9894,HP,700,104
9895,Oneplus,400,103
9896,HP,400,103
9897,Waterbottle,300,102
9898,Nokia,1000,104
9899,HP,100,106
9900,Iphone,900,107
9901,Iphone,900,104
9902,HP,900,107
9903,Dell,800,109
9904,Headphone,500,105
9905,Oneplus,600,109
9906,Charger,900,109
9907,Charger,200,109
9908,Iphone,500,109
9909,Iphone,100,108
9910,Charger,200,108
9911,Iphone,300,104
9912,Bag,800,102
9913,HP,600,101
9914,Waterbottle,800,100
9915,Waterbottle,600,104
9916,Charger,100,106
9917,HP,400,102
9918,Bag,500,106
9919,Charger,200,107
9920,HP,600,100
9921,HP,200,104
9922,Oneplus,800,108
9923,Oneplus,400,103
9924,Bag,1000,103
9925,Charger,700,102
9926,Iphone,400,108
9927,HP,100,109
9928,Dell,800,109
9929,Dell,900,107
9930,Oneplus,600,100
9931,Nokia,1000,108
9932,HP,900,109
9933,Waterbottle,800,105
9934,Bag,600,103
9935,Headphone,300,107
9936,Waterbottle,500,103
9937,Headphone,600,102
9938,Charger,300,107
9939,Charger,600,108
9940,Headphone,100,103
9941,Headphone,100,104
9942,Headphone,900,101
9943,Oneplus,1000,100
9944,Charger,400,105
9945,Dell,500,109
9946,Nokia,300,102
9947,Oneplus,700,109
9948,Charger,200,108
9949,Dell,900,106
9950,HP,800,103
9951,Nokia,700,109
9952,Charger,800,108
9953,HP,700,106
9954,Waterbottle,300,109
9955,Oneplus,400,102
9956,Waterbottle,500,105
9957,Bag,700,107
9958,Bag,600,107
9959,Headphone,100,101
9960,HP,800,101
9961,HP,700,106
9962,Waterbottle,200,105
9963,Bag,300,102
9964,Bag,100,100
9965,HP,900,107
9966,HP,200,102
9967,Headphone,400,108
9968,Oneplus,500,106
9969,HP,500,100
9970,HP,400,108
9971,Nokia,100,102
9972,Waterbottle,900,102
9973,Nokia,900,104
9974,Dell,100,100
9975,Dell,700,108
9976,Oneplus,900,106
9977,Headphone,800,101
9978,Iphone,800,106
9979,Charger,500,101
9980,HP,900,104
9981,Dell,900,106
9982,Iphone,1000,102
9983,Oneplus,600,106
9984,Charger,800,105
9985,Headphone,200,102
9986,Waterbottle,200,100
9987,HP,500,102
9988,HP,900,100
9989,Iphone,200,107
9990,Dell,1000,106
9991,Charger,700,109
9992,Bag,900,107
9993,Waterbottle,800,103
9994,Bag,700,102
9995,Dell,100,100
9996,Waterbottle,300,104
9997,Charger,200,109
9998,HP,500,104
9999,HP,400,100
10000,Nokia,500,104
10001,Oneplus,300,106
10002,Dell,800,104
10003,Charger,400,107
10004,Nokia,600,100
10005,Charger,300,105
10006,Bag,900,105
10007,Headphone,100,107
10008,Oneplus,500,108
10009,Dell,600,101
10010,Headphone,900,101
10011,Bag,900,106
10012,Nokia,900,107
10013,Oneplus,600,104
10014,Waterbottle,1000,105
10015,Waterbottle,500,106
10016,HP,100,107
10017,Oneplus,100,109
10018,Iphone,400,105
10019,Waterbottle,900,106
10020,Bag,400,104
10021,Charger,200,102
10022,Oneplus,1000,108
10023,Iphone,100,108
10024,Iphone,100,103
10025,Nokia,400,108
10026,Nokia,600,100
10027,Nokia,200,105
10028,Waterbottle,900,106
10029,Bag,800,105
10030,Iphone,100,101
10031,Nokia,100,109
10032,Charger,500,102
10033,Nokia,400,105
10034,Nokia,300,105
10035,Charger,500,102
10036,Waterbottle,900,104
10037,Waterbottle,100,101
10038,Dell,500,100
10039,Oneplus,300,103
10040,Dell,300,109
10041,Bag,300,105
10042,Bag,500,109
10043,Dell,100,106
10044,Dell,1000,102
10045,Iphone,700,108
10046,Headphone,900,104
10047,Bag,300,109
10048,Bag,600,102
10049,Nokia,500,108
10050,Oneplus,600,108
10051,Nokia,200,109
10052,Oneplus,300,109
10053,Bag,100,108
10054,Nokia,600,101
10055,Bag,200,102
10056,Bag,800,102
10057,Nokia,600,107
10058,Charger,300,109
10059,HP,400,104
10060,Dell,1000,101
10061,Oneplus,500,101
10062,Bag,100,103
10063,Oneplus,500,109
10064,Nokia,1000,104
10065,HP,800,106
10066,Dell,600,101
10067,Charger,100,107
10068,Charger,400,101
10069,Headphone,300,105
10070,HP,400,101
10071,Oneplus,800,107
10072,HP,100,105
10073,Bag,500,103
10074,Nokia,800,103
10075,Waterbottle,400,105
10076,Iphone,900,106
10077,Charger,500,101
10078,Bag,800,106
10079,Oneplus,700,106
10080,Bag,100,103
10081,Waterbottle,300,107
10082,Waterbottle,500,100
10083,Dell,500,109
10084,Iphone,700,109
10085,Waterbottle,500,107
10086,Nokia,100,104
10087,Charger,100,107
10088,Charger,600,106
10089,Bag,700,106
10090,Charger,900,102
10091,HP,700,108
10092,Charger,900,102
10093,Bag,600,103
10094,Nokia,700,102
10095,Bag,200,100
10096,HP,100,102
10097,Nokia,200,102
10098,HP,300,105
10099,Nokia,200,104
10100,Oneplus,200,104
10101,Nokia,900,100
10102,Charger,600,109
10103,Oneplus,800,105
10104,Iphone,500,105
10105,Iphone,600,104
10106,Charger,400,106
10107,Charger,800,101
10108,Headphone,500,108
10109,Nokia,300,106
10110,Charger,500,105
10111,Charger,200,103
10112,Dell,900,108
10113,Charger,600,100
10114,Waterbottle,100,108
10115,Headphone,300,105
10116,Headphone,400,109
10117,Nokia,800,104
10118,HP,200,102
10119,Bag,100,106
10120,Dell,300,109
10121,HP,200,108
10122,HP,500,107
10123,Bag,400,109
10124,Iphone,200,108
10125,Dell,200,100
10126,Charger,300,107
10127,Dell,500,102
10128,Waterbottle,200,102
10129,Waterbottle,100,109
10130,Oneplus,200,106
10131,Headphone,800,104
10132,Iphone,400,100
10133,Headphone,200,108
10134,Iphone,700,105
10135,Oneplus,200,104
10136,HP,800,109
10137,Bag,100,102
10138,Dell,500,106
10139,Iphone,800,107
10140,Nokia,800,102
10141,Iphone,700,102
10142,Iphone,300,107
10143,HP,200,107
10144,Bag,500,104
10145,HP,1000,101
10146,Charger,900,101
10147,Nokia,500,106
10148,Waterbottle,600,106
10149,Oneplus,200,109
10150,Charger,600,100
10151,Nokia,700,109
10152,Charger,300,109
10153,Charger,500,105
10154,Headphone,100,109
10155,Oneplus,500,101
10156,Dell,700,108
10157,Dell,100,106
10158,Oneplus,700,109
10159,Oneplus,800,102
10160,Bag,700,100
10161,Iphone,500,100
10162,Dell,100,109
10163,Charger,700,102
10164,Dell,200,109
10165,Headphone,400,106
10166,HP,800,103
10167,Headphone,900,101
10168,Iphone,600,102
10169,Charger,100,104
10170,Charger,1000,107
10171,Bag,600,103
10172,Dell,600,104
10173,Headphone,800,101
10174,Nokia,200,109
10175,Charger,1000,104
10176,Dell,100,106
10177,Nokia,900,100
10178,Nokia,300,102
10179,Nokia,200,109
10180,HP,600,102
10181,Oneplus,400,104
10182,HP,500,103
10183,Oneplus,800,107
10184,Iphone,1000,101
10185,Iphone,900,107
10186,Headphone,1000,109
10187,Dell,100,100
10188,Bag,700,100
10189,Iphone,200,101
10190,Bag,900,109
10191,Iphone,700,102
10192,Headphone,1000,102
10193,Dell,400,109
10194,Headphone,500,109
10195,Dell,300,101
10196,Bag,900,108
10197,Bag,1000,102
10198,Nokia,400,104
10199,Oneplus,300,105
10200,Headphone,1000,100
10201,HP,100,105
10202,Bag,600,104
10203,Waterbottle,700,108
10204,Iphone,1000,107
10205,Bag,100,109
10206,Headphone,400,107
10207,Waterbottle,600,100
10208,Charger,1000,108
10209,Waterbottle,1000,107
10210,Oneplus,200,105
10211,Iphone,200,101
10212,Iphone,600,107
10213,HP,1000,107
10214,Charger,700,105
10215,HP,1000,109
10216,HP,500,101
10217,Bag,900,103
10218,Nokia,600,108
10219,Waterbottle,900,103
10220,Nokia,900,101
10221,Charger,200,108
10222,Bag,400,105
10223,Nokia,100,106
10224,Charger,1000,101
10225,Waterbottle,500,100
10226,Iphone,300,106
10227,Bag,300,107
10228,Iphone,500,104
10229,HP,600,108
10230,Dell,400,103
10231,Nokia,300,101
10232,Bag,400,107
10233,HP,400,100
10234,Nokia,1000,101
10235,Dell,700,104
10236,Nokia,600,108
10237,Nokia,400,106
10238,Dell,300,102
10239,Headphone,200,106
10240,Oneplus,300,100
10241,Nokia,700,104
10242,HP,300,103
10243,Oneplus,700,102
10244,Charger,600,106
10245,Bag,500,101
10246,Headphone,200,107
10247,Headphone,900,106
10248,HP,1000,108
10249,HP,600,107
10250,Headphone,500,109
10251,HP,200,109
10252,Bag,1000,103
10253,Nokia,700,105
10254,Waterbottle,200,108
10255,Waterbottle,800,103
10256,Oneplus,900,108
10257,Bag,300,105
10258,Charger,700,103
10259,HP,100,101
10260,Dell,1000,104
10261,Waterbottle,700,106
10262,Oneplus,100,100
10263,Waterbottle,800,102
10264,Iphone,300,107
10265,Iphone,300,107
10266,Charger,1000,109
10267,Headphone,600,100
10268,HP,700,100
10269,Charger,700,102
10270,Dell,300,101
10271,Oneplus,200,100
10272,Nokia,400,102
10273,Waterbottle,100,109
10274,Nokia,500,100
10275,Waterbottle,700,106
10276,Waterbottle,900,105
10277,Nokia,800,103
10278,Oneplus,400,101
10279,Dell,1000,107
10280,Headphone,500,108
10281,Dell,700,104
10282,Headphone,900,102
10283,Bag,1000,107
10284,Charger,400,109
10285,Iphone,400,104
10286,Bag,800,108
10287,Oneplus,100,105
10288,Oneplus,1000,106
10289,HP,100,103
10290,Waterbottle,600,106
10291,Headphone,700,106
10292,Charger,800,107
10293,Charger,800,108
10294,Oneplus,400,100
10295,HP,400,101
10296,Iphone,400,107
10297,Bag,1000,106
10298,Nokia,800,100
10299,Dell,500,100
10300,Nokia,600,106
10301,Headphone,100,109
10302,Bag,200,107
10303,Iphone,1000,103
10304,Bag,900,108
10305,Bag,700,103
10306,Iphone,200,108
10307,Dell,900,102
10308,Charger,900,103
10309,Waterbottle,200,108
10310,Bag,800,106
10311,Iphone,900,103
10312,Bag,700,102
10313,Dell,800,103
10314,Bag,800,106
10315,Waterbottle,500,103
10316,Headphone,800,105
10317,Waterbottle,900,103
10318,Iphone,200,108
10319,Bag,200,105
10320,Nokia,300,105
10321,Oneplus,600,100
10322,Bag,700,107
10323,Bag,100,100
10324,Bag,700,104
10325,HP,100,102
10326,Waterbottle,700,103
10327,Oneplus,700,109
10328,Nokia,600,103
10329,HP,800,109
10330,Charger,100,100
10331,Bag,900,102
10332,Headphone,800,105
10333,Waterbottle,1000,102
10334,Oneplus,600,107
10335,Charger,1000,102
10336,Charger,900,105
10337,Nokia,700,109
10338,Bag,200,104
10339,Nokia,300,104
10340,Waterbottle,500,103
10341,Oneplus,900,107
10342,Oneplus,700,102
10343,Oneplus,900,106
10344,Waterbottle,400,109
10345,HP,900,107
10346,Dell,100,100
10347,Oneplus,200,106
10348,Oneplus,200,108
10349,Iphone,500,105
10350,Dell,500,107
10351,Dell,200,106
10352,Charger,200,102
10353,Oneplus,1000,109
10354,Waterbottle,900,106
10355,Headphone,800,101
10356,Headphone,900,107
10357,HP,600,108
10358,Iphone,1000,109
10359,Oneplus,200,104
10360,HP,900,104
10361,Nokia,700,101
10362,Waterbottle,200,101
10363,Dell,100,107
10364,Dell,600,109
10365,HP,1000,108
10366,Waterbottle,500,101
10367,HP,900,102
10368,HP,1000,100
10369,Oneplus,700,108
10370,Waterbottle,900,104
10371,Nokia,600,101
10372,Oneplus,1000,107
10373,HP,300,104
10374,Dell,400,104
10375,Dell,700,103
10376,Nokia,500,101
10377,Oneplus,200,105
10378,Dell,300,108
10379,Nokia,500,102
10380,Iphone,400,104
10381,HP,700,105
10382,Nokia,400,106
10383,Headphone,800,101
10384,Bag,400,107
10385,Nokia,600,109
10386,Oneplus,1000,109
10387,Bag,800,101
10388,Charger,100,101
10389,HP,200,102
10390,Nokia,600,107
10391,Headphone,500,103
10392,Oneplus,700,108
10393,Headphone,300,100
10394,HP,800,107
10395,Dell,700,108
10396,Oneplus,100,102
10397,HP,200,104
10398,Dell,700,107
10399,Nokia,800,101
10400,Oneplus,800,108
10401,Iphone,900,102
10402,Dell,200,109
10403,Dell,700,102
10404,Bag,200,103
10405,Oneplus,700,108
10406,Dell,300,101
10407,Bag,100,107
10408,Headphone,1000,108
10409,Charger,200,108
10410,HP,500,100
10411,Bag,600,101
10412,Waterbottle,600,100
10413,Waterbottle,1000,101
10414,Headphone,600,102
10415,Oneplus,300,108
10416,Charger,700,101
10417,Headphone,100,100
10418,Bag,800,109
10419,Dell,800,105
10420,Dell,500,101
10421,Charger,1000,108
10422,Oneplus,400,105
10423,Nokia,300,102
10424,Nokia,600,103
10425,Iphone,500,107
10426,Bag,100,102
10427,Charger,800,102
10428,Iphone,300,107
10429,HP,900,106
10430,Headphone,900,109
10431,Nokia,900,107
10432,Waterbottle,300,107
10433,Bag,600,101
10434,Nokia,100,100
10435,Bag,400,107
10436,Iphone,100,104
10437,Iphone,200,103
10438,Bag,700,102
10439,Oneplus,900,109
10440,Waterbottle,400,105
10441,Dell,400,100
10442,HP,100,101
10443,Iphone,800,106
10444,Nokia,600,109
10445,Waterbottle,200,108
10446,Waterbottle,1000,109
10447,Charger,800,105
10448,Headphone,200,100
10449,Oneplus,1000,108
10450,Dell,700,106
10451,Waterbottle,400,102
10452,Dell,100,107
10453,Oneplus,1000,103
10454,Headphone,800,107
10455,Charger,800,107
10456,Iphone,800,109
10457,Oneplus,800,107
10458,Headphone,600,104
10459,Headphone,300,107
10460,Headphone,800,109
10461,Iphone,1000,100
10462,Charger,900,105
10463,Charger,500,105
10464,HP,100,109
10465,HP,100,103
10466,Bag,900,107
10467,Bag,800,107
10468,Dell,200,108
10469,Waterbottle,500,101
10470,HP,400,102
10471,Iphone,900,104
10472,Headphone,400,109
10473,Charger,500,107
10474,Oneplus,800,103
10475,Nokia,200,103
10476,Bag,1000,105
10477,Oneplus,100,100
10478,Nokia,800,105
10479,Bag,900,106
10480,Oneplus,400,102
10481,Headphone,100,103
10482,Oneplus,100,100
10483,Nokia,300,102
10484,HP,600,105
10485,Oneplus,200,109
10486,Charger,400,103
10487,Iphone,1000,108
10488,Charger,200,107
10489,HP,800,105
10490,HP,300,104
10491,HP,600,100
10492,Iphone,800,100
10493,Headphone,200,109
10494,HP,200,107
10495,HP,200,106
10496,Iphone,900,105
10497,HP,200,103
10498,Headphone,800,106
10499,Nokia,200,103
10500,Waterbottle,700,103
10501,Charger,800,107
10502,Bag,1000,109
10503,Charger,400,103
10504,Nokia,300,108
10505,Oneplus,200,106
10506,Waterbottle,600,109
10507,Headphone,800,106
10508,Dell,400,107
10509,Dell,700,100
10510,Dell,800,105
10511,Dell,700,101
10512,Charger,200,100
10513,Headphone,400,106
10514,Oneplus,600,103
10515,HP,200,109
10516,Dell,400,108
10517,Waterbottle,1000,106
10518,Charger,500,109
10519,Nokia,300,106
10520,Waterbottle,1000,107
10521,Bag,900,100
10522,Bag,300,100
10523,Waterbottle,900,100
10524,Charger,800,108
10525,Charger,600,108
10526,Dell,200,104
10527,Charger,200,105
10528,HP,700,101
10529,Iphone,100,108
10530,Bag,600,103
10531,Headphone,300,105
10532,Bag,400,106
10533,Headphone,300,102
10534,Iphone,1000,106
10535,HP,400,102
10536,Waterbottle,100,108
10537,Oneplus,900,105
10538,HP,400,105
10539,Oneplus,200,103
10540,Headphone,500,109
10541,Headphone,300,100
10542,Iphone,600,103
10543,Charger,900,102
10544,Iphone,100,106
10545,Bag,700,100
10546,Waterbottle,200,105
10547,Iphone,800,107
10548,Headphone,100,104
10549,HP,300,105
10550,Nokia,500,104
10551,Nokia,300,107
10552,Nokia,500,108
10553,Dell,400,100
10554,Oneplus,1000,104
10555,Nokia,800,107
10556,Bag,800,104
10557,Charger,600,101
10558,Nokia,200,101
10559,Oneplus,600,106
10560,Iphone,800,105
10561,Bag,300,103
10562,Waterbottle,200,108
10563,Charger,300,106
10564,Dell,700,108
10565,Headphone,200,102
10566,Nokia,100,105
10567,Charger,900,104
10568,Dell,600,103
10569,Oneplus,500,109
10570,Headphone,700,106
10571,Waterbottle,600,108
10572,Waterbottle,900,105
10573,Charger,200,107
10574,Headphone,700,108
10575,HP,200,107
10576,Oneplus,400,109
10577,Iphone,800,104
10578,Headphone,700,109
10579,Nokia,600,102
10580,Dell,300,101
10581,Nokia,900,107
10582,Bag,600,107
10583,Dell,500,105
10584,Iphone,900,108
10585,Charger,1000,109
10586,Nokia,400,108
10587,Nokia,800,102
10588,Nokia,900,100
10589,Headphone,700,108
10590,Bag,800,104
10591,Oneplus,700,107
10592,Charger,300,106
10593,Oneplus,900,109
10594,Nokia,500,106
10595,Waterbottle,300,102
10596,Charger,400,100
10597,Nokia,700,102
10598,Oneplus,1000,107
10599,Nokia,300,107
10600,Waterbottle,1000,100
10601,Charger,600,107
10602,Oneplus,100,100
10603,Oneplus,600,103
10604,Oneplus,900,107
10605,Dell,500,104
10606,Oneplus,200,100
10607,Waterbottle,200,106
10608,HP,600,102
10609,Waterbottle,200,107
10610,Nokia,1000,109
10611,Nokia,1000,102
10612,Headphone,900,100
10613,HP,1000,106
10614,Iphone,800,107
10615,Headphone,400,108
10616,Nokia,800,106
10617,HP,100,105
10618,Bag,100,107
10619,Iphone,700,109
10620,HP,1000,105
10621,HP,900,100
10622,Charger,800,102
10623,Headphone,500,107
10624,Bag,400,100
10625,Headphone,300,108
10626,Charger,800,102
10627,Charger,200,107
10628,HP,800,103
10629,Waterbottle,400,106
10630,HP,700,103
10631,Dell,400,103
10632,Charger,600,103
10633,HP,700,102
10634,Waterbottle,700,108
10635,Headphone,600,103
10636,Dell,400,105
10637,Iphone,800,108
10638,Iphone,700,108
10639,HP,700,105
10640,Bag,900,103
10641,Oneplus,300,100
10642,Charger,500,104
10643,Iphone,400,103
10644,Oneplus,500,104
10645,Iphone,900,107
10646,Oneplus,1000,105
10647,Dell,1000,100
10648,HP,900,103
10649,Iphone,900,101
10650,Charger,800,103
10651,HP,600,105
10652,Charger,1000,106
10653,Headphone,1000,104
10654,Waterbottle,700,107
10655,Charger,900,102
10656,Bag,100,108
10657,Charger,300,104
10658,Bag,900,101
10659,Bag,700,103
10660,Nokia,900,108
10661,Iphone,300,106
10662,Nokia,500,105
10663,Charger,100,100
10664,Dell,800,102
10665,Charger,900,109
10666,HP,400,107
10667,Oneplus,600,102
10668,Headphone,500,104
10669,Bag,100,102
10670,HP,100,102
10671,Oneplus,700,105
10672,HP,600,104
10673,Waterbottle,1000,101
10674,Waterbottle,900,108
10675,Nokia,900,107
10676,Dell,500,104
10677,Waterbottle,600,101
10678,Nokia,700,106
10679,Headphone,100,100
10680,Nokia,700,102
10681,Nokia,700,100
10682,Waterbottle,700,103
10683,Oneplus,600,107
10684,Charger,700,108
10685,Nokia,100,108
10686,Headphone,500,107
10687,Iphone,800,102
10688,Oneplus,400,107
10689,Bag,1000,101
10690,Waterbottle,400,108
10691,Iphone,800,106
10692,Nokia,600,104
10693,Waterbottle,800,105
10694,Waterbottle,200,107
10695,HP,300,104
10696,Nokia,400,108
10697,Dell,300,107
10698,Oneplus,100,108
10699,Headphone,700,100
10700,Waterbottle,500,106
10701,Nokia,800,109
10702,Dell,600,102
10703,Nokia,300,107
10704,Charger,600,101
10705,Iphone,700,108
10706,Iphone,300,101
10707,Waterbottle,200,108
10708,HP,500,109
10709,Dell,600,104
10710,Waterbottle,1000,106
10711,Waterbottle,400,106
10712,Bag,800,109
10713,Oneplus,400,108
10714,Iphone,100,100
10715,Charger,800,104
10716,Dell,100,106
10717,Waterbottle,700,108
10718,Iphone,600,104
10719,Iphone,1000,105
10720,Charger,700,102
10721,Iphone,600,108
10722,Charger,1000,106
10723,Dell,400,103
10724,Oneplus,300,109
10725,HP,200,100
10726,Oneplus,400,107
10727,Oneplus,500,103
10728,Headphone,500,101
10729,Nokia,700,100
10730,HP,700,109
10731,Oneplus,500,107
10732,Headphone,900,103
10733,Charger,800,109
10734,Iphone,300,100
10735,Nokia,700,101
10736,Bag,100,108
10737,Oneplus,700,101
10738,Headphone,700,105
10739,Dell,800,103
10740,Oneplus,700,100
10741,Iphone,600,102
10742,Charger,200,106
10743,Nokia,700,107
10744,Oneplus,200,103
10745,Waterbottle,500,104
10746,Waterbottle,900,101
10747,Dell,100,101
10748,Waterbottle,200,100
10749,Waterbottle,800,106
10750,Charger,900,106
10751,Charger,700,103
10752,Nokia,200,106
10753,Nokia,300,106
10754,HP,300,102
10755,Waterbottle,1000,105
10756,Bag,1000,105
10757,HP,400,100
10758,Oneplus,400,106
10759,Waterbottle,400,107
10760,Headphone,300,105
10761,Dell,700,100
10762,Headphone,300,106
10763,Waterbottle,800,103
10764,Oneplus,300,100
10765,Dell,600,100
10766,HP,600,104
10767,Bag,300,100
10768,Headphone,700,100
10769,Oneplus,700,103
10770,Nokia,900,108
10771,Iphone,200,104
10772,Headphone,600,104
10773,Waterbottle,700,107
10774,Waterbottle,500,107
10775,Waterbottle,600,102
10776,Bag,200,108
10777,Headphone,1000,101
10778,Iphone,800,108
10779,Iphone,500,108
10780,Waterbottle,500,107
10781,Dell,700,104
10782,Dell,600,103
10783,HP,1000,107
10784,Oneplus,400,108
10785,Nokia,200,101
10786,Dell,800,106
10787,Iphone,800,102
10788,Waterbottle,700,109
10789,Charger,900,100
10790,Bag,200,101
10791,Nokia,700,100
10792,Headphone,600,104
10793,Headphone,300,105
10794,Nokia,400,107
10795,Iphone,100,102
10796,Charger,300,108
10797,Waterbottle,500,103
10798,Waterbottle,300,104
10799,Nokia,400,107
10800,HP,800,104
10801,Headphone,700,108
10802,Waterbottle,100,109
10803,Dell,200,105
10804,Oneplus,800,100
10805,HP,300,105
10806,Waterbottle,500,101
10807,Dell,100,100
10808,Dell,200,100
10809,Headphone,600,108
10810,Waterbottle,100,108
10811,Oneplus,800,102
10812,Headphone,700,109
10813,Dell,600,100
10814,Headphone,1000,103
10815,Oneplus,600,100
10816,Iphone,800,108
10817,Charger,900,103
10818,Dell,700,101
10819,Bag,600,100
10820,Headphone,100,108
10821,Dell,900,100
10822,Charger,500,109
10823,HP,1000,102
10824,Charger,100,107
10825,Nokia,600,104
10826,Nokia,1000,106
10827,Charger,400,101
10828,Bag,200,100
10829,Headphone,300,104
10830,Headphone,300,105
10831,Nokia,100,103
10832,HP,300,103
10833,Nokia,400,104
10834,Headphone,400,102
10835,HP,700,100
10836,HP,400,105
10837,HP,700,100
10838,Oneplus,400,107
10839,Iphone,1000,103
10840,Oneplus,1000,105
10841,Bag,800,103
10842,Charger,1000,103
10843,Bag,700,102
10844,Iphone,400,103
10845,Waterbottle,300,108
10846,Charger,500,106
10847,Iphone,300,107
10848,Bag,700,107
10849,Nokia,600,100
10850,Headphone,300,103
10851,HP,1000,109
10852,Oneplus,200,100
10853,Dell,900,104
10854,Dell,900,102
10855,Headphone,900,104
10856,Oneplus,1000,104
10857,Charger,700,109
10858,Waterbottle,100,100
10859,Headphone,800,102
10860,Dell,500,106
10861,Nokia,200,104
10862,Iphone,500,108
10863,Nokia,300,106
10864,Headphone,500,105
10865,Charger,1000,104
10866,Oneplus,600,101
10867,HP,1000,101
10868,Dell,400,101
10869,Charger,500,100
10870,Waterbottle,700,102
10871,Dell,900,103
10872,Waterbottle,300,107
10873,Nokia,800,106
10874,Waterbottle,700,105
10875,Nokia,1000,100
10876,Iphone,600,102
10877,Oneplus,500,103
10878,Charger,900,105
10879,Dell,900,109
10880,Iphone,900,107
10881,Bag,1000,108
10882,Charger,200,102
10883,Headphone,400,102
10884,Nokia,400,102
10885,Waterbottle,200,105
10886,Headphone,400,104
10887,Oneplus,800,103
10888,Headphone,900,107
10889,Bag,900,106
10890,HP,100,101
10891,Headphone,900,102
10892,Nokia,400,102
10893,Charger,100,107
10894,Dell,200,106
10895,Waterbottle,200,105
